Prot_Tax_ID	Coefficient	Correlation	Comparison	Kingdom
UP000001205_314724	0.3924091772703781	Kendall	code	Bacteria
UP000001208_517418	0.5150370451673713	Kendall	code	Bacteria
UP000001213_521096	0.6254021262746651	Kendall	code	Bacteria
UP000001219_526226	0.6499276998540637	Kendall	code	Bacteria
UP000001224_59931	0.5480484858633794	Kendall	code	Bacteria
UP000054078_1299998	0.4169347508497767	Kendall	code	Bacteria
UP000198251_47858	0.468457989085461	Kendall	code	Bacteria
UP000179797_915059	0.1993779145116907	Kendall	code	Bacteria
UP000069205_42253	0.272245563891909	Kendall	code	Bacteria
UP000190423_261392	0.2697813093733849	Kendall	code	Bacteria
UP000194841_107327	0.4523027113552268	Kendall	code	Bacteria
UP000198521_1038014	0.3098485830098972	Kendall	code	Bacteria
UP000183015_235985	0.5214045144789421	Kendall	code	Bacteria
UP000183376_211114	0.5763509791158679	Kendall	code	Bacteria
UP000243650_1548213	0.5272998319570706	Kendall	code	Bacteria
UP000186270_1703937	0.5886137659055671	Kendall	code	Bacteria
UP000247426_2161813	0.4068187799952688	Kendall	code	Bacteria
UP000199679_652787	0.4895607611556376	Kendall	code	Bacteria
UP000221734_174633	0.352281660351508	Kendall	code	Bacteria
UP000199213_995066	0.6122608822864173	Kendall	code	Bacteria
UP000199228_1732	0.3203810872099524	Kendall	code	Bacteria
UP000236497_1564487	0.2028705562299123	Kendall	code	Bacteria
UP000265325_68268	0.5547528818117301	Kendall	code	Bacteria
UP000214746_1977292	0.4106036667022563	Kendall	code	Bacteria
UP000198757_1285928	0.273402697040528	Kendall	code	Bacteria
UP000240889_2138576	0.6376649130643645	Kendall	code	Bacteria
UP000254519_1474	0.3770031803761752	Kendall	code	Bacteria
UP000245380_1765684	0.328439497990491	Kendall	code	Bacteria
UP000256485_696763	0.5348405573334052	Kendall	code	Bacteria
UP000276254_2319844	0.468457989085461	Kendall	code	Bacteria
UP000291933_433330	0.5594309277855157	Kendall	code	Bacteria
UP000325787_103733	0.5171364657646979	Kendall	code	Bacteria
UP000316968_2583377	0.3968626966596885	Kendall	code	Bacteria
UP000321555_1742359	0.196204588635189	Kendall	code	Bacteria
UP000280188_1232575	0.5191519205180118	Kendall	code	Bacteria
UP000515847_1712410	0.4275910445536582	Kendall	code	Bacteria
UP000694660_2795389	0.5395626187467699	Kendall	code	Bacteria
UP000565468_1330551	0.3231528059706172	Kendall	code	Bacteria
UP000829401_1356854	0.502774258377672	Kendall	code	Bacteria
UP000889800_1140	0.6254021262746651	Kendall	code	Bacteria
UP000001227_452471	0.4562602049412189	Kendall	freq	Bacteria
UP000001231_523791	0.4562602049412189	Kendall	freq	Bacteria
UP000002257_395965	0.4785168003042052	Kendall	freq	Bacteria
UP000007719_515635	0.4896450979856983	Kendall	freq	Bacteria
UP000001235_395494	0.4686233489032048	Kendall	freq	Bacteria
UP000000231_312153	0.4896450979856983	Kendall	freq	Bacteria
UP000001258_272558	0.4451319072597258	Kendall	freq	Bacteria
UP000007721_316067	0.467388502622712	Kendall	freq	Bacteria
UP000002301_439375	0.4896450979856983	Kendall	freq	Bacteria
UP000001259_390333	0.38949041885226	Kendall	freq	Bacteria
UP000007727_306263	0.4117470142152463	Kendall	freq	Bacteria
UP000007730_504832	0.4451319072597258	Kendall	freq	Bacteria
UP000002318_573413	0.4567459382920267	Kendall	freq	Bacteria
UP000001275_627192	0.4562602049412189	Kendall	freq	Bacteria
UP000002350_637905	0.4451319072597258	Kendall	freq	Bacteria
UP000000233_379731	0.5119016933486846	Kendall	freq	Bacteria
UP000002357_1901	0.6565695632080955	Kendall	freq	Bacteria
UP000000235_369723	0.5452865863931641	Kendall	freq	Bacteria
UP000007742_511062	0.4698680346250988	Kendall	freq	Bacteria
UP000002361_272942	0.5119016933486846	Kendall	freq	Bacteria
UP000002366_572547	0.5076752946451386	Kendall	freq	Bacteria
UP000016160_1347342	0.4006187165337532	Kendall	freq	Bacteria
UP000000238_349521	0.5119016933486846	Kendall	freq	Bacteria
UP000002382_521045	0.5341582887116709	Kendall	freq	Bacteria
UP000001303_871271	0.486509235977321	Kendall	freq	Bacteria
UP000000239_290398	0.5230299910301778	Kendall	freq	Bacteria
UP000007753_452662	0.5007733956671915	Kendall	freq	Bacteria
UP000002383_396588	0.4785168003042052	Kendall	freq	Bacteria
UP000007794_291272	0.5230299910301778	Kendall	freq	Bacteria
UP000007803_563040	0.3166318911223304	Kendall	freq	Bacteria
UP000001306_281090	0.5119016933486846	Kendall	freq	Bacteria
UP000000245_349163	0.4785168003042052	Kendall	freq	Bacteria
UP000000246_288000	0.4562602049412189	Kendall	freq	Bacteria
UP000002384_65393	0.5119016933486846	Kendall	freq	Bacteria
UP000000247_412965	0.5452865863931641	Kendall	freq	Bacteria
UP000001319_334413	0.3783621211707669	Kendall	freq	Bacteria
UP000000248_246195	0.5230299910301778	Kendall	freq	Bacteria
UP000000260_290339	0.5119016933486846	Kendall	freq	Bacteria
UP000002402_246197	0.4785168003042052	Kendall	freq	Bacteria
UP000005753_633697	0.2559508466743423	Kendall	freq	Bacteria
UP000004073_1105031	0.4117470142152463	Kendall	freq	Bacteria
UP000002407_360107	0.4451319072597258	Kendall	freq	Bacteria
UP000000263_383372	0.5341582887116709	Kendall	freq	Bacteria
UP000005766_91464	0.5726264021717471	Kendall	freq	Bacteria
UP000007809_675635	0.5230299910301778	Kendall	freq	Bacteria
UP000001349_394503	0.5007733956671915	Kendall	freq	Bacteria
UP000002411_431943	0.3783621211707669	Kendall	freq	Bacteria
UP000002415_381764	0.4451319072597258	Kendall	freq	Bacteria
UP000001362_243159	0.5564148840746572	Kendall	freq	Bacteria
UP000000268_329726	0.5341582887116709	Kendall	freq	Bacteria
UP000007841_1125630	0.5007733956671915	Kendall	freq	Bacteria
UP000000269_350688	0.4340036095782326	Kendall	freq	Bacteria
UP000002417_78245	0.4785168003042052	Kendall	freq	Bacteria
UP000001364_565050	0.4451319072597258	Kendall	freq	Bacteria
UP000000270_438753	0.5119016933486846	Kendall	freq	Bacteria
UP000001366_123214	0.4451319072597258	Kendall	freq	Bacteria
UP000002420_398767	0.4896450979856983	Kendall	freq	Bacteria
UP000000272_555079	0.4451319072597258	Kendall	freq	Bacteria
UP000002427_374463	0.5675431817561504	Kendall	freq	Bacteria
UP000001369_204536	0.4340036095782326	Kendall	freq	Bacteria
UP000000276_681645	0.467388502622712	Kendall	freq	Bacteria
UP000007842_1003195	0.612056372482123	Kendall	freq	Bacteria
UP000001377_479437	0.3783621211707669	Kendall	freq	Bacteria
UP000002429_266264	0.467388502622712	Kendall	freq	Bacteria
UP000001382_526225	0.5675431817561504	Kendall	freq	Bacteria
UP000001383_458233	0.4228753118967394	Kendall	freq	Bacteria
UP000002430_363253	0.5341582887116709	Kendall	freq	Bacteria
UP000025229_42256	0.4736624545250647	Kendall	freq	Bacteria
UP000000323_525904	0.612056372482123	Kendall	freq	Bacteria
UP000001397_862751	0.3824088899852943	Kendall	freq	Bacteria
UP000002432_204669	0.4451319072597258	Kendall	freq	Bacteria
UP000001399_648757	0.1012258826431661	Kendall	freq	Bacteria
UP000000328_749927	0.4896450979856983	Kendall	freq	Bacteria
UP000016587_1121448	0.4072560055944518	Kendall	freq	Bacteria
UP000000329_757424	0.5786714794376435	Kendall	freq	Bacteria
UP000001405_1453429	0.5145268230737869	Kendall	freq	Bacteria
UP000001408_189518	0.5230299910301778	Kendall	freq	Bacteria
UP000004184_591159	0.6454412655266023	Kendall	freq	Bacteria
UP000000333_633147	0.4150366564951401	Kendall	freq	Bacteria
UP000002438_208964	0.5452865863931641	Kendall	freq	Bacteria
UP000001409_196164	0.5007733956671915	Kendall	freq	Bacteria
UP000000343_1198114	0.5789891130523879	Kendall	freq	Bacteria
UP000007882_512565	0.5007733956671915	Kendall	freq	Bacteria
UP000000361_318586	0.4896450979856983	Kendall	freq	Bacteria
UP000002440_265072	0.5230299910301778	Kendall	freq	Bacteria
UP000001410_199310	0.5341582887116709	Kendall	freq	Bacteria
UP000002456_442563	0.4896450979856983	Kendall	freq	Bacteria
UP000000362_203120	0.4117470142152463	Kendall	freq	Bacteria
UP000002480_272947	0.5564148840746572	Kendall	freq	Bacteria
UP000001412_212717	0.3449772281262875	Kendall	freq	Bacteria
UP000007883_983917	0.5564148840746572	Kendall	freq	Bacteria
UP000000366_420662	0.467388502622712	Kendall	freq	Bacteria
UP000001414_226186	0.4451319072597258	Kendall	freq	Bacteria
UP000007938_596154	0.7122110516155612	Kendall	freq	Bacteria
UP000010481_65093	0.4006187165337532	Kendall	freq	Bacteria
UP000002482_643561	0.3228322649912415	Kendall	freq	Bacteria
UP000001415_226185	0.3561055258077806	Kendall	freq	Bacteria
UP000001416_228410	0.5897997771191366	Kendall	freq	Bacteria
UP000000370_357809	0.467388502622712	Kendall	freq	Bacteria
UP000010716_986075	0.3496080021494525	Kendall	freq	Bacteria
UP000001417_226900	0.4451319072597258	Kendall	freq	Bacteria
UP000007962_471853	0.5230299910301778	Kendall	freq	Bacteria
UP000002483_103690	0.5564148840746572	Kendall	freq	Bacteria
UP000001418_710127	0.4913607704106674	Kendall	freq	Bacteria
UP000000374_391735	0.4896450979856983	Kendall	freq	Bacteria
UP000007966_218491	0.5452865863931641	Kendall	freq	Bacteria
UP000000376_644284	0.4785168003042052	Kendall	freq	Bacteria
UP000001419_233413	0.5675431817561504	Kendall	freq	Bacteria
UP000001420_167539	0.5007733956671915	Kendall	freq	Bacteria
UP000002484_298654	0.6009280748006298	Kendall	freq	Bacteria
UP000001423_74547	0.6231846701636161	Kendall	freq	Bacteria
UP000007967_479435	0.5341582887116709	Kendall	freq	Bacteria
UP000002495_235279	0.4896450979856983	Kendall	freq	Bacteria
UP000001424_243365	0.4785168003042052	Kendall	freq	Bacteria
UP000002506_311424	0.5007733956671915	Kendall	freq	Bacteria
UP000000377_749414	0.6565695632080955	Kendall	freq	Bacteria
UP000002512_210007	0.4006187165337532	Kendall	freq	Bacteria
UP000001425_1111708	0.5341582887116709	Kendall	freq	Bacteria
UP000008043_1214101	0.5564148840746572	Kendall	freq	Bacteria
UP000005954_89187	0.4117470142152463	Kendall	freq	Bacteria
UP000008075_406817	0.5230299910301778	Kendall	freq	Bacteria
UP000001430_167546	0.5230299910301778	Kendall	freq	Bacteria
UP000000379_649638	0.5669568338334129	Kendall	freq	Bacteria
UP000002514_243265	0.5230299910301778	Kendall	freq	Bacteria
UP000001432_416269	0.4562602049412189	Kendall	freq	Bacteria
UP000008080_264462	0.5119016933486846	Kendall	freq	Bacteria
UP000008129_2976812	0.2586883667547579	Kendall	freq	Bacteria
UP000001436_267608	0.5119016933486846	Kendall	freq	Bacteria
UP000000417_292459	0.4785168003042052	Kendall	freq	Bacteria
UP000001441_572477	0.5119016933486846	Kendall	freq	Bacteria
UP000002515_223283	0.5230299910301778	Kendall	freq	Bacteria
UP000000422_273121	0.467388502622712	Kendall	freq	Bacteria
UP000010798_886293	0.4643378035370636	Kendall	freq	Bacteria
UP000008148_290338	0.5341582887116709	Kendall	freq	Bacteria
UP000006001_649764	0.209203213777254	Kendall	freq	Bacteria
UP000000423_273119	0.4348825209381768	Kendall	freq	Bacteria
UP000002516_183190	0.6009280748006298	Kendall	freq	Bacteria
UP000008178_585394	0.3227206327633011	Kendall	freq	Bacteria
UP000033699_359131	0.612056372482123	Kendall	freq	Bacteria
UP000001444_680198	0.6231846701636161	Kendall	freq	Bacteria
UP000008183_243274	0.467388502622712	Kendall	freq	Bacteria
UP000000425_122586	0.5007733956671915	Kendall	freq	Bacteria
UP000004291_411684	0.2842561369430512	Kendall	freq	Bacteria
UP000001452_373153	0.4117470142152463	Kendall	freq	Bacteria
UP000002521_190304	0.3672338234892737	Kendall	freq	Bacteria
UP000001473_645127	0.5119016933486846	Kendall	freq	Bacteria
UP000004295_553175	0.4184137043778614	Kendall	freq	Bacteria
UP000008186_211586	0.5119016933486846	Kendall	freq	Bacteria
UP000002522_272633	0.4348825209381768	Kendall	freq	Bacteria
UP000027395_388467	0.4093288371979937	Kendall	freq	Bacteria
UP000001476_515620	0.3783621211707669	Kendall	freq	Bacteria
UP000001491_572263	0.4348825209381768	Kendall	freq	Bacteria
UP000002524_243230	0.5564148840746572	Kendall	freq	Bacteria
UP000001492_573065	0.5452865863931641	Kendall	freq	Bacteria
UP000004318_252305	0.2860387767736776	Kendall	freq	Bacteria
UP000017396_1183438	0.619252282479235	Kendall	freq	Bacteria
UP000000428_227882	0.5564148840746572	Kendall	freq	Bacteria
UP000008204_41431	0.5341582887116709	Kendall	freq	Bacteria
UP000000429_85962	0.4451319072597258	Kendall	freq	Bacteria
UP000008205_574521	0.5341582887116709	Kendall	freq	Bacteria
UP000006034_563192	0.4228753118967394	Kendall	freq	Bacteria
UP000001512_531844	0.4072560055944518	Kendall	freq	Bacteria
UP000000431_272561	0.5897997771191366	Kendall	freq	Bacteria
UP000001520_639282	0.3252990010367315	Kendall	freq	Bacteria
UP000001522_679897	0.4273981711600348	Kendall	freq	Bacteria
UP000002526_224911	0.4785168003042052	Kendall	freq	Bacteria
UP000027602_796606	0.3439691634051065	Kendall	freq	Bacteria
UP000002528_335992	0.4451319072597258	Kendall	freq	Bacteria
UP000000432_220668	0.4562602049412189	Kendall	freq	Bacteria
UP000001544_398511	0.4228753118967394	Kendall	freq	Bacteria
UP000000439_206672	0.5007733956671915	Kendall	freq	Bacteria
UP000008207_460265	0.5230299910301778	Kendall	freq	Bacteria
UP000002529_300269	0.5230299910301778	Kendall	freq	Bacteria
UP000000440_197221	0.5786714794376435	Kendall	freq	Bacteria
UP000017700_104623	0.4228753118967394	Kendall	freq	Bacteria
UP000004478_1225176	0.3922734689814106	Kendall	freq	Bacteria
UP000008210_381666	0.5119016933486846	Kendall	freq	Bacteria
UP000002531_323098	0.4785168003042052	Kendall	freq	Bacteria
UP000008212_243275	0.4785168003042052	Kendall	freq	Bacteria
UP000000442_177437	0.4562602049412189	Kendall	freq	Bacteria
UP000001556_349161	0.5007733956671915	Kendall	freq	Bacteria
UP000002534_338963	0.5341582887116709	Kendall	freq	Bacteria
UP000008216_405955	0.5564148840746572	Kendall	freq	Bacteria
UP000000444_396513	0.4228753118967394	Kendall	freq	Bacteria
UP000008220_386415	0.3672338234892737	Kendall	freq	Bacteria
UP000002535_59920	0.5119016933486846	Kendall	freq	Bacteria
UP000001557_325240	0.4896450979856983	Kendall	freq	Bacteria
UP000008221_351607	0.5675431817561504	Kendall	freq	Bacteria
UP000000447_309801	0.5897997771191366	Kendall	freq	Bacteria
UP000002572_653733	0.4785168003042052	Kendall	freq	Bacteria
UP000030643_1329250	0.5440345362166026	Kendall	freq	Bacteria
UP000002574_608538	0.38949041885226	Kendall	freq	Bacteria
UP000000449_218495	0.4117470142152463	Kendall	freq	Bacteria
UP000008229_469383	0.5452865863931641	Kendall	freq	Bacteria
UP000001558_323850	0.4451319072597258	Kendall	freq	Bacteria
UP000002586_156889	0.5119016933486846	Kendall	freq	Bacteria
UP000000450_535289	0.4562602049412189	Kendall	freq	Bacteria
UP000008291_292415	0.4785168003042052	Kendall	freq	Bacteria
UP000001565_357244	0.467388502622712	Kendall	freq	Bacteria
UP000034098_69370	0.5119016933486846	Kendall	freq	Bacteria
UP000002588_418699	0.5007733956671915	Kendall	freq	Bacteria
UP000001566_32051	0.5897997771191366	Kendall	freq	Bacteria
UP000002601_526222	0.5119016933486846	Kendall	freq	Bacteria
UP000008315_1091494	0.4228753118967394	Kendall	freq	Bacteria
UP000000467_1089553	0.373173300251318	Kendall	freq	Bacteria
UP000002608_398579	0.5007733956671915	Kendall	freq	Bacteria
UP000030658_345341	0.5007733956671915	Kendall	freq	Bacteria
UP000002631_347256	0.3784042714656864	Kendall	freq	Bacteria
UP000001570_224308	0.467388502622712	Kendall	freq	Bacteria
UP000008320_205920	0.4785168003042052	Kendall	freq	Bacteria
UP000011220_1121335	0.4006187165337532	Kendall	freq	Bacteria
UP000008323_59748	0.4451319072597258	Kendall	freq	Bacteria
UP000002634_1263550	0.5119016933486846	Kendall	freq	Bacteria
UP000000492_662755	0.3012578671520602	Kendall	freq	Bacteria
UP000006073_1189612	0.4879485015550972	Kendall	freq	Bacteria
UP000002671_227377	0.4896450979856983	Kendall	freq	Bacteria
UP000008326_290400	0.4785168003042052	Kendall	freq	Bacteria
UP000008330_395492	0.4451319072597258	Kendall	freq	Bacteria
UP000002676_257313	0.5452865863931641	Kendall	freq	Bacteria
UP000011704_1266370	0.2763285473188545	Kendall	freq	Bacteria
UP000008332_338969	0.5007733956671915	Kendall	freq	Bacteria
UP000001572_293826	0.4006187165337532	Kendall	freq	Bacteria
UP000006094_1128398	0.1117647058823529	Kendall	freq	Bacteria
UP000001584_83332	0.5897997771191366	Kendall	freq	Bacteria
UP000006230_314265	0.5888118089892803	Kendall	freq	Bacteria
UP000008456_940190	0.3865883462425496	Kendall	freq	Bacteria
UP000001591_414684	0.4896450979856983	Kendall	freq	Bacteria
UP000000504_903503	0.5675431817561504	Kendall	freq	Bacteria
UP000008460_590998	0.467388502622712	Kendall	freq	Bacteria
UP000000528_272635	0.4348825209381768	Kendall	freq	Bacteria
UP000000529_264201	0.4896450979856983	Kendall	freq	Bacteria
UP000008461_760192	0.3152911011671419	Kendall	freq	Bacteria
UP000001596_311402	0.4785168003042052	Kendall	freq	Bacteria
UP000000531_176279	0.4896450979856983	Kendall	freq	Bacteria
UP000006265_1122247	0.6231846701636161	Kendall	freq	Bacteria
UP000008520_420890	0.395789863902913	Kendall	freq	Bacteria
UP000008544_477974	0.4562602049412189	Kendall	freq	Bacteria
UP000000532_300852	0.4451319072597258	Kendall	freq	Bacteria
UP000011863_1313172	0.3737829092442229	Kendall	freq	Bacteria
UP000008550_498761	0.4228753118967394	Kendall	freq	Bacteria
UP000008558_441768	0.4896450979856983	Kendall	freq	Bacteria
UP000008561_96561	0.4117470142152463	Kendall	freq	Bacteria
UP000008614_685038	0.2608001435633699	Kendall	freq	Bacteria
UP000008630_693979	0.5675431817561504	Kendall	freq	Bacteria
UP000035170_34073	0.3979585917202717	Kendall	freq	Bacteria
UP000008631_575540	0.4919102594221919	Kendall	freq	Bacteria
UP000000534_292805	0.5675431817561504	Kendall	freq	Bacteria
UP000006281_1179773	0.6410972567400522	Kendall	freq	Bacteria
UP000008634_688270	0.2932196147059924	Kendall	freq	Bacteria
UP000001602_313603	0.3467924870705224	Kendall	freq	Bacteria
UP000004664_697282	0.3618650184255205	Kendall	freq	Bacteria
UP000000535_242231	0.4896450979856983	Kendall	freq	Bacteria
UP000000537_312309	0.3561055258077806	Kendall	freq	Bacteria
UP000008674_309807	0.5007733956671915	Kendall	freq	Bacteria
UP000006294_698758	0.2572478777137632	Kendall	freq	Bacteria
UP000008693_401473	0.467388502622712	Kendall	freq	Bacteria
UP000000545_306537	0.5007733956671915	Kendall	freq	Bacteria
UP000006304_1133849	0.5145268230737869	Kendall	freq	Bacteria
UP000000546_259536	0.467388502622712	Kendall	freq	Bacteria
UP000008701_290317	0.5452865863931641	Kendall	freq	Bacteria
UP000000549_262723	0.4009955712546825	Kendall	freq	Bacteria
UP000008702_367928	0.467388502622712	Kendall	freq	Bacteria
